2024-03-07T00:03:59.236+01:00 r= ip=  INFO 25592 --- [wendys-tournament-management] [main] .a.i.SeprIndividualAssignmentApplication : Starting SeprIndividualAssignmentApplication using Java 21.0.1 with PID 25592 (/home/ivan/Wendys-Tournament-Management/backend/target/classes started by ivan in /home/ivan/Wendys-Tournament-Management/backend)
2024-03-07T00:03:59.250+01:00 r= ip=  INFO 25592 --- [wendys-tournament-management] [main] .a.i.SeprIndividualAssignmentApplication : No active profile set, falling back to 1 default profile: "default"
2024-03-07T00:44:24.636+01:00 r=7cbc83f086dc ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:44:24.637+01:00 r=7cbc83f086dc ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=1ms
2024-03-07T00:45:26.713+01:00 r=9411e09d5634 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:45:26.714+01:00 r=9411e09d5634 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:45:26.717+01:00 r=9411e09d5634 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=3ms
2024-03-07T00:45:46.480+01:00 r=6faf444012d2 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:45:46.481+01:00 r=6faf444012d2 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:45:46.483+01:00 r=6faf444012d2 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=2ms
2024-03-07T00:45:49.806+01:00 r=386e7e6c1c6d ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:45:49.807+01:00 r=386e7e6c1c6d ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T00:45:49.810+01:00 r=386e7e6c1c6d ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=3ms
2024-03-07T00:45:50.097+01:00 r=35410b76ddcf ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:45:50.098+01:00 r=35410b76ddcf ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T00:45:50.101+01:00 r=35410b76ddcf ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=3ms
2024-03-07T00:45:51.345+01:00 r=e7ce387596da ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:45:51.347+01:00 r=e7ce387596da ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:45:51.349+01:00 r=e7ce387596da ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=4ms
2024-03-07T00:46:56.326+01:00 r=96e20a4f8853 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:46:56.328+01:00 r=96e20a4f8853 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:46:56.330+01:00 r=96e20a4f8853 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=3ms
2024-03-07T00:47:27.428+01:00 r=ec015e02db8c ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:47:27.430+01:00 r=ec015e02db8c ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:47:27.432+01:00 r=ec015e02db8c ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=3ms
2024-03-07T00:48:10.088+01:00 r=06b20f2f9ed1 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:48:10.089+01:00 r=06b20f2f9ed1 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:48:10.091+01:00 r=06b20f2f9ed1 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=2ms
2024-03-07T00:50:43.532+01:00 r=27c5ce0c3e9d ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:50:43.533+01:00 r=27c5ce0c3e9d ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:50:43.535+01:00 r=27c5ce0c3e9d ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=2ms
2024-03-07T00:51:07.254+01:00 r=90aa83d9beee ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:51:07.256+01:00 r=90aa83d9beee ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:51:07.258+01:00 r=90aa83d9beee ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=3ms
2024-03-07T00:51:19.567+01:00 r=c6ba91cf52cc ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:51:19.568+01:00 r=c6ba91cf52cc ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:51:19.570+01:00 r=c6ba91cf52cc ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=2ms
2024-03-07T00:52:10.684+01:00 r=56528ef0dac1 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:52:10.685+01:00 r=56528ef0dac1 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:52:10.687+01:00 r=56528ef0dac1 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=2ms
2024-03-07T00:52:31.921+01:00 r=b358946a0a5b ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:52:31.922+01:00 r=b358946a0a5b ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:52:31.927+01:00 r=b358946a0a5b ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=6ms
2024-03-07T00:52:56.294+01:00 r=40475b254370 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:52:56.295+01:00 r=40475b254370 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:52:56.298+01:00 r=40475b254370 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=3ms
2024-03-07T00:54:49.363+01:00 r=6bdde885a2f7 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T00:54:49.364+01:00 r=6bdde885a2f7 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T00:54:49.367+01:00 r=6bdde885a2f7 ip=127.0.0.1  INFO 25592 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=3ms
2024-03-07T01:09:55.587+01:00 r= ip=  INFO 25592 --- [wendys-tournament-management] [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-03-07T01:09:55.588+01:00 r= ip=  INFO 25592 --- [wendys-tournament-management] [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-03-07T01:21:35.782+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] .a.i.SeprIndividualAssignmentApplication : Starting SeprIndividualAssignmentApplication using Java 21.0.1 with PID 30317 (/home/ivan/Wendys-Tournament-Management/backend/target/classes started by ivan in /home/ivan/Wendys-Tournament-Management/backend)
2024-03-07T01:21:35.784+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] .a.i.SeprIndividualAssignmentApplication : No active profile set, falling back to 1 default profile: "default"
2024-03-07T01:21:36.740+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2024-03-07T01:21:36.750+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-03-07T01:21:36.750+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-03-07T01:21:36.788+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-03-07T01:21:36.788+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 950 ms
2024-03-07T01:21:36.821+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-03-07T01:21:37.046+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn1: url=jdbc:h2:./wendydb user=SA
2024-03-07T01:21:37.047+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-03-07T01:21:37.056+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2-console'. Database available at 'jdbc:h2:./wendydb'
2024-03-07T01:21:37.380+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 8080 (http) with context path ''
2024-03-07T01:21:37.386+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [main] .a.i.SeprIndividualAssignmentApplication : Started SeprIndividualAssignmentApplication in 2.048 seconds (process running for 2.324)
2024-03-07T01:21:55.994+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-07T01:21:55.995+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-03-07T01:21:55.997+01:00 r= ip=  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 1 ms
2024-03-07T01:21:56.003+01:00 r=9d7dcc985469 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:21:56.060+01:00 r=9d7dcc985469 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:21:56.159+01:00 r=9d7dcc985469 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=155ms
2024-03-07T01:21:56.246+01:00 r=02e546792a5a ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:21:56.249+01:00 r=02e546792a5a ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:21:56.254+01:00 r=02e546792a5a ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=7ms
2024-03-07T01:29:21.636+01:00 r=8fa867ca3d04 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:29:21.639+01:00 r=8fa867ca3d04 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:29:21.646+01:00 r=8fa867ca3d04 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=8ms
2024-03-07T01:29:22.331+01:00 r=957d180ef1e2 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:29:22.333+01:00 r=957d180ef1e2 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:29:22.338+01:00 r=957d180ef1e2 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=6ms
2024-03-07T01:29:24.579+01:00 r=2e8d1ca426a6 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:29:24.584+01:00 r=2e8d1ca426a6 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T01:29:24.596+01:00 r=2e8d1ca426a6 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=17ms
2024-03-07T01:29:33.820+01:00 r=4c857c14396e ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:29:33.822+01:00 r=4c857c14396e ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T01:29:33.825+01:00 r=4c857c14396e ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=5ms
2024-03-07T01:29:35.269+01:00 r=a79def3d32a1 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:29:35.271+01:00 r=a79def3d32a1 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:29:35.275+01:00 r=a79def3d32a1 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=5ms
2024-03-07T01:29:35.577+01:00 r=bbb5d172f028 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:29:35.580+01:00 r=bbb5d172f028 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:29:35.585+01:00 r=bbb5d172f028 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=7ms
2024-03-07T01:29:37.095+01:00 r=46813e6ee0b1 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:29:37.096+01:00 r=46813e6ee0b1 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T01:29:37.100+01:00 r=46813e6ee0b1 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=4ms
2024-03-07T01:29:38.732+01:00 r=98d5802f4ac7 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:29:38.734+01:00 r=98d5802f4ac7 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:29:38.739+01:00 r=98d5802f4ac7 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=6ms
2024-03-07T01:29:39.043+01:00 r=ceb9dfaf9ae6 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:29:39.046+01:00 r=ceb9dfaf9ae6 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:29:39.051+01:00 r=ceb9dfaf9ae6 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=7ms
2024-03-07T01:30:58.476+01:00 r=05950f4a5e31 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:30:58.478+01:00 r=05950f4a5e31 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T01:30:58.483+01:00 r=05950f4a5e31 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=5ms
2024-03-07T01:32:14.436+01:00 r=38bae3e78d5b ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses/1 UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:32:14.439+01:00 r=38bae3e78d5b ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses/1
2024-03-07T01:32:14.444+01:00 r=38bae3e78d5b ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses/1 status=200 time=7ms
2024-03-07T01:32:15.911+01:00 r=61d1476b654a ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:32:15.914+01:00 r=61d1476b654a ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:32:15.919+01:00 r=61d1476b654a ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=7ms
2024-03-07T01:32:16.223+01:00 r=1141b45b80d1 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:32:16.225+01:00 r=1141b45b80d1 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
2024-03-07T01:32:16.229+01:00 r=1141b45b80d1 ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses status=200 time=5ms
2024-03-07T01:32:17.056+01:00 r=3416f5ccfaed ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /horses UA=Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0
2024-03-07T01:32:17.059+01:00 r=3416f5ccfaed ip=127.0.0.1  INFO 30317 --- [wendys-tournament-management] [http-nio-8080-exec-9] a.a.t.s.a.individual.rest.HorseEndpoint  : GET /horses
